student_id,topic_id,quiz_score,time_spent_minutes,error_count,attempts,days_since_activity
198,112,82.9,5.1,0,1,25
198,118,97.5,12.3,0,1,37
198,106,89.1,7.2,0,2,49
198,109,79.7,9.9,1,1,20
198,100,81.4,10.2,0,1,14
198,117,90.7,15.6,0,1,10
198,119,82.2,13.6,0,1,2
198,127,96.7,11.0,0,1,16
198,128,74.4,8.5,0,1,37
198,120,100.0,12.1,0,1,16
198,129,86.8,6.7,1,2,1
199,121,54.7,11.0,1,1,45
199,102,61.7,9.6,1,1,38
199,116,71.7,7.6,3,2,15
199,118,43.6,7.7,1,1,21
199,107,47.3,1.2,0,1,26
199,106,73.7,5.8,1,1,15
199,125,66.6,4.9,1,1,40
199,108,86.9,8.6,1,1,8
199,127,60.2,8.1,1,1,8
199,100,57.2,6.5,1,1,8
199,129,100.0,6.3,1,1,0
199,113,50.1,13.2,1,1,0
199,115,74.8,7.9,1,1,5
199,104,73.5,7.4,2,2,7
199,117,67.1,13.8,1,1,0
199,114,63.8,5.8,1,1,5
199,126,56.5,7.7,1,1,65
199,128,73.3,14.3,1,1,8
199,122,56.1,14.4,0,1,5
199,103,35.9,5.1,1,1,13
199,120,80.7,2.4,1,1,20
199,112,68.9,11.6,1,1,32
199,101,78.4,10.5,1,1,4
199,123,69.7,14.1,1,1,7
199,124,69.5,1.6,1,1,15
199,109,66.6,14.3,0,1,30
199,105,60.5,5.6,1,1,1
199,111,48.7,7.4,1,1,19
199,119,30.2,8.2,1,1,4
199,110,67.4,8.9,3,2,44
200,103,80.5,7.8,0,1,32
200,111,57.1,19.9,1,1,16
200,122,44.1,4.2,2,2,11
200,119,61.6,21.1,1,1,7
200,124,49.8,11.7,0,2,8
200,110,63.4,27.3,1,1,6
200,108,70.5,10.0,0,1,0
200,129,78.1,5.9,1,1,67
200,107,88.9,18.0,2,2,18
200,126,65.5,7.9,1,1,35
200,117,71.5,24.1,0,1,5
200,114,73.0,16.8,1,1,7
200,127,50.4,21.7,1,1,3
200,101,42.1,9.8,1,2,19
200,125,63.7,14.6,2,2,20
200,106,63.1,11.2,2,2,3
200,105,60.1,8.5,1,1,48
